Timestamp,BPM,RRIntervals
1779348634510,103,"[568,562,562,562,562,562,562,562,562,568,568,574,580,585,597,603,616,616,616,623]"
1779348634011,104,"[562,562,562,562,562,562,562,562,568,568,574,580,585,597,603,616,616,616,623,623]"
1779348633512,104,"[562,562,562,562,562,562,562,568,568,574,580,585,597,603,616,616,616,623,623,623]"
1779348633014,104,"[562,562,562,562,562,568,568,574,580,585,597,603,616,616,616,623,623,623,623,623]"
1779348632515,104,"[562,562,562,562,568,568,574,580,585,597,603,616,616,616,623,623,623,623,623,623]"
1779348632016,104,"[562,562,562,562,568,568,574,580,585,597,603,616,616,616,623,623,623,623,623,623]"
1779348631517,104,"[562,562,562,568,568,574,580,585,597,603,616,616,616,623,623,623,623,623,623,616]"
1779348631019,104,"[562,562,568,568,574,580,585,597,603,616,616,616,623,623,623,623,623,623,616,616]"
1779348630520,104,"[562,568,568,574,580,585,597,603,616,616,616,623,623,623,623,623,623,616,616,616]"
1779348630021,103,"[568,568,574,580,585,597,603,616,616,616,623,623,623,623,623,623,616,616,616,616]"
1779348629522,103,"[568,574,580,585,597,603,616,616,616,623,623,623,623,623,623,616,616,616,616,616]"
1779348629024,102,"[574,580,585,597,603,616,616,616,623,623,623,623,623,623,616,616,616,616,616,616]"
1779348628525,101,"[580,585,597,603,616,616,616,623,623,623,623,623,623,616,616,616,616,616,616,610]"
1779348628026,100,"[585,597,603,616,616,616,623,623,623,623,623,623,616,616,616,616,616,616,610,610]"
1779348627527,98,"[597,603,616,616,616,623,623,623,623,623,623,616,616,616,616,616,616,610,610,610]"
1779348627029,97,"[603,616,616,616,623,623,623,623,623,623,616,616,616,616,616,616,610,610,610,610]"
1779348626530,95,"[616,616,616,623,623,623,623,623,623,616,616,616,616,616,616,610,610,610,610,610]"
1779348626031,95,"[616,616,623,623,623,623,623,623,616,616,616,616,616,616,610,610,610,610,610,603]"
1779348625533,95,"[616,623,623,623,623,623,623,616,616,616,616,616,616,610,610,610,610,610,603,603]"
1779348625034,94,"[623,623,623,623,623,623,616,616,616,616,616,616,610,610,610,610,610,603,603,603]"
1779348624536,94,"[623,623,623,623,616,616,616,616,616,616,610,610,610,610,610,603,603,603,603,603]"
1779348624036,94,"[623,623,623,623,616,616,616,616,616,616,610,610,610,610,610,603,603,603,603,603]"
1779348623537,94,"[623,623,623,616,616,616,616,616,616,610,610,610,610,610,603,603,603,603,603,603]"
1779348623039,94,"[623,623,616,616,616,616,616,616,610,610,610,610,610,603,603,603,603,603,603,603]"
1779348622540,94,"[623,616,616,616,616,616,616,610,610,610,610,610,603,603,603,603,603,603,603,603]"
1779348622041,95,"[616,616,616,616,616,616,610,610,610,610,610,603,603,603,603,603,603,603,603,603]"
1779348621542,95,"[616,616,616,616,616,610,610,610,610,610,603,603,603,603,603,603,603,603,603,603]"
1779348621044,95,"[616,616,616,616,610,610,610,610,610,603,603,603,603,603,603,603,603,603,603,603]"
1779348620545,95,"[616,616,616,610,610,610,610,610,603,603,603,603,603,603,603,603,603,603,603,603]"
1779348620046,95,"[616,616,610,610,610,610,610,603,603,603,603,603,603,603,603,603,603,603,603,610]"
1779348619547,95,"[616,610,610,610,610,610,603,603,603,603,603,603,603,603,603,603,603,603,610,610]"
1779348619048,96,"[610,610,610,610,610,603,603,603,603,603,603,603,603,603,603,603,603,610,610,610]"
1779348618550,96,"[610,610,610,610,603,603,603,603,603,603,603,603,603,603,603,603,610,610,610,610]"
1779348618053,96,"[610,610,610,603,603,603,603,603,603,603,603,603,603,603,603,610,610,610,610,610]"
1779348617552,96,"[610,610,603,603,603,603,603,603,603,603,603,603,603,603,610,610,610,610,610,610]"
1779348617053,96,"[603,603,603,603,603,603,603,603,603,603,603,603,610,610,610,610,610,610,610,610]"
1779348616555,97,"[603,603,603,603,603,603,603,603,603,603,603,603,610,610,610,610,610,610,610,610]"
1779348616056,97,"[603,603,603,603,603,603,603,603,603,603,603,610,610,610,610,610,610,610,610,610]"
1779348615557,97,"[603,603,603,603,603,603,603,603,603,603,610,610,610,610,610,610,610,610,610,610]"
1779348615058,97,"[603,603,603,603,603,603,603,603,603,610,610,610,610,610,610,610,610,610,610,610]"
1779348614561,97,"[603,603,603,603,603,603,603,603,610,610,610,610,610,610,610,610,610,610,610,610]"
1779348614061,97,"[603,603,603,603,603,603,603,610,610,610,610,610,610,610,610,610,610,610,610,610]"
1779348613562,97,"[603,603,603,603,603,603,610,610,610,610,610,610,610,610,610,610,610,610,610,610]"
1779348613064,97,"[603,603,603,603,603,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610]"
1779348612565,97,"[603,603,603,603,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610]"
1779348612066,97,"[603,603,603,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610]"
1779348611568,97,"[603,603,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610]"
1779348610570,96,"[610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,603]"
1779348610071,96,"[610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,603,603]"
1779348609572,96,"[610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,603,603,603]"
1779348609074,96,"[610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,603,603,603,603]"
1779348608575,96,"[610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,603,603,603,603,597]"
1779348608076,96,"[610,610,610,610,610,610,610,610,610,610,610,610,610,610,603,603,603,603,597,597]"
1779348607577,96,"[610,610,610,610,610,610,610,610,610,610,610,610,610,603,603,603,603,597,597,597]"
1779348607078,96,"[610,610,610,610,610,610,610,610,610,610,610,610,603,603,603,603,597,597,597,597]"
1779348606580,96,"[610,610,610,610,610,610,610,610,610,610,610,603,603,603,603,597,597,597,597,597]"
1779348606081,96,"[610,610,610,610,610,610,610,610,610,610,603,603,603,603,597,597,597,597,597,597]"
1779348605582,96,"[610,610,610,610,610,610,610,610,610,603,603,603,603,597,597,597,597,597,597,597]"
1779348605084,96,"[610,610,610,610,610,610,610,603,603,603,603,597,597,597,597,597,597,597,591,591]"
1779348604586,96,"[610,610,610,610,610,610,610,603,603,603,603,597,597,597,597,597,597,597,591,591]"
1779348604086,96,"[610,610,610,610,610,610,603,603,603,603,597,597,597,597,597,597,597,591,591,591]"
1779348603587,96,"[610,610,610,610,610,603,603,603,603,597,597,597,597,597,597,597,591,591,591,591]"
1779348603088,96,"[610,610,610,603,603,603,603,597,597,597,597,597,597,597,591,591,591,591,591,591]"
1779348602590,96,"[610,610,610,603,603,603,603,597,597,597,597,597,597,597,591,591,591,591,591,591]"
1779348602091,96,"[610,610,603,603,603,603,597,597,597,597,597,597,597,591,591,591,591,591,591,591]"
1779348601592,96,"[610,603,603,603,603,597,597,597,597,597,597,597,591,591,591,591,591,591,591,591]"
1779348601095,97,"[603,603,603,603,597,597,597,597,597,597,597,591,591,591,591,591,591,591,591,591]"
1779348600595,97,"[603,603,603,597,597,597,597,597,597,597,591,591,591,591,591,591,591,591,591,591]"
1779348600096,97,"[603,603,597,597,597,597,597,597,597,591,591,591,591,591,591,591,591,591,591,591]"
1779348599598,97,"[603,597,597,597,597,597,597,597,591,591,591,591,591,591,591,591,591,591,591,591]"
1779348599099,98,"[597,597,597,597,597,597,597,591,591,591,591,591,591,591,591,591,591,591,591,585]"
1779348598600,98,"[597,597,597,597,597,597,591,591,591,591,591,591,591,591,591,591,591,591,585,585]"
1779348598101,98,"[597,597,597,597,597,591,591,591,591,591,591,591,591,591,591,591,591,585,585,591]"
1779348597602,98,"[597,597,597,591,591,591,591,591,591,591,591,591,591,591,591,585,585,591,591,591]"
1779348597103,98,"[597,597,597,591,591,591,591,591,591,591,591,591,591,591,591,585,585,591,591,591]"
1779348596605,98,"[597,597,591,591,591,591,591,591,591,591,591,591,591,591,585,585,591,591,591,591]"
1779348596106,98,"[597,591,591,591,591,591,591,591,591,591,591,591,591,585,585,591,591,591,591,591]"
1779348595609,99,"[591,591,591,591,591,591,591,591,591,591,591,591,585,585,591,591,591,591,591,591]"
1779348594610,99,"[591,591,591,591,591,591,591,591,591,591,585,585,591,591,591,591,591,591,591,591]"
1779348594111,99,"[591,591,591,591,591,591,591,591,591,585,585,591,591,591,591,591,591,591,591,591]"
1779348593612,99,"[591,591,591,591,591,591,591,591,585,585,591,591,591,591,591,591,591,591,591,591]"
1779348593114,99,"[591,591,591,591,591,591,591,585,585,591,591,591,591,591,591,591,591,591,591,585]"
1779348592615,99,"[591,591,591,591,591,591,585,585,591,591,591,591,591,591,591,591,591,591,585,585]"
1779348592116,99,"[591,591,591,591,591,585,585,591,591,591,591,591,591,591,591,591,591,585,585,585]"
1779348591617,99,"[591,591,591,591,585,585,591,591,591,591,591,591,591,591,591,591,585,585,585,585]"
1779348591120,99,"[591,591,591,585,585,591,591,591,591,591,591,591,591,591,591,585,585,585,585,585]"
1779348590620,99,"[591,591,585,585,591,591,591,591,591,591,591,591,591,591,585,585,585,585,585,585]"
1779348590121,99,"[585,585,591,591,591,591,591,591,591,591,591,591,585,585,585,585,585,585,585,585]"
1779348589623,100,"[585,585,591,591,591,591,591,591,591,591,591,591,585,585,585,585,585,585,585,585]"
1779348589124,100,"[585,591,591,591,591,591,591,591,591,591,591,585,585,585,585,585,585,585,585,585]"
1779348588625,99,"[591,591,591,591,591,591,591,591,591,591,585,585,585,585,585,585,585,585,585,591]"
1779348588126,99,"[591,591,591,591,591,591,591,591,585,585,585,585,585,585,585,585,585,591,591,585]"
1779348587627,99,"[591,591,591,591,591,591,591,591,585,585,585,585,585,585,585,585,585,591,591,585]"
1779348587129,99,"[591,591,591,591,591,591,591,585,585,585,585,585,585,585,585,585,591,591,585,585]"
1779348586630,99,"[591,591,591,591,591,591,585,585,585,585,585,585,585,585,585,591,591,585,585,585]"
1779348586131,99,"[591,591,591,591,591,585,585,585,585,585,585,585,585,585,591,591,585,585,585,585]"
1779348585632,99,"[591,591,591,591,585,585,585,585,585,585,585,585,585,591,591,585,585,585,585,585]"
1779348585134,99,"[591,591,585,585,585,585,585,585,585,585,585,591,591,585,585,585,585,585,585,585]"
1779348584635,99,"[591,585,585,585,585,585,585,585,585,585,591,591,585,585,585,585,585,585,585,585]"
1779348584136,99,"[591,585,585,585,585,585,585,585,585,585,591,591,585,585,585,585,585,585,585,585]"
1779348583637,100,"[585,585,585,585,585,585,585,585,585,591,591,585,585,585,585,585,585,585,585,585]"
1779348583139,100,"[585,585,585,585,585,585,585,585,591,591,585,585,585,585,585,585,585,585,585,580]"
1779348582641,100,"[585,585,585,585,585,585,585,591,591,585,585,585,585,585,585,585,585,585,580,580]"
1779348582141,100,"[585,585,585,585,585,585,591,591,585,585,585,585,585,585,585,585,585,580,580,574]"
1779348581643,100,"[585,585,585,585,585,591,591,585,585,585,585,585,585,585,585,585,580,580,574,574]"
1779348581144,100,"[585,585,585,585,591,591,585,585,585,585,585,585,585,585,585,580,580,574,574,574]"
1779348580645,100,"[585,585,585,591,591,585,585,585,585,585,585,585,585,585,580,580,574,574,574,574]"
1779348580146,100,"[585,585,591,591,585,585,585,585,585,585,585,585,585,580,580,574,574,574,574,574]"
1779348579647,100,"[585,591,591,585,585,585,585,585,585,585,585,585,580,580,574,574,574,574,574,574]"
1779348579149,99,"[591,591,585,585,585,585,585,585,585,585,585,580,580,574,574,574,574,574,574,574]"
1779348578650,99,"[591,585,585,585,585,585,585,585,585,585,580,580,574,574,574,574,574,574,574,580]"
1779348578153,100,"[585,585,585,585,585,585,585,585,585,580,580,574,574,574,574,574,574,574,580,580]"
1779348577653,100,"[585,585,585,585,585,585,585,585,580,580,574,574,574,574,574,574,574,580,580,580]"
1779348577154,100,"[585,585,585,585,585,585,585,580,580,574,574,574,574,574,574,574,580,580,580,585]"
1779348576655,100,"[585,585,585,585,585,585,580,580,574,574,574,574,574,574,574,580,580,580,585,591]"
1779348576156,100,"[585,585,585,585,585,580,580,574,574,574,574,574,574,574,580,580,580,585,591,597]"
1779348575657,100,"[585,585,585,585,580,580,574,574,574,574,574,574,574,580,580,580,585,591,597,597]"
1779348575159,100,"[585,585,585,580,580,574,574,574,574,574,574,574,580,580,580,585,591,597,597,597]"
1779348574660,100,"[585,585,580,580,574,574,574,574,574,574,574,580,580,580,585,591,597,597,597,597]"
1779348574163,100,"[585,580,580,574,574,574,574,574,574,574,580,580,580,585,591,597,597,597,597,597]"
1779348573164,101,"[580,574,574,574,574,574,574,574,580,580,580,585,591,597,597,597,597,597,597,597]"
1779348572665,102,"[574,574,574,574,574,574,574,580,580,580,585,591,597,597,597,597,597,597,597,597]"
1779348572166,102,"[574,574,574,574,574,574,580,580,580,585,591,597,597,597,597,597,597,597,597,597]"
1779348571667,102,"[574,574,574,574,574,580,580,580,585,591,597,597,597,597,597,597,597,597,597,597]"
1779348571170,102,"[574,574,574,574,580,580,580,585,591,597,597,597,597,597,597,597,597,597,597,597]"
1779348570670,102,"[574,574,574,580,580,580,585,591,597,597,597,597,597,597,597,597,597,597,597,597]"
1779348570171,102,"[574,574,580,580,580,585,591,597,597,597,597,597,597,597,597,597,597,597,597,597]"
1779348569673,102,"[574,580,580,580,585,591,597,597,597,597,597,597,597,597,597,597,597,597,597,597]"
1779348569174,101,"[580,580,580,585,591,597,597,597,597,597,597,597,597,597,597,597,597,597,597,603]"
1779348568675,101,"[580,580,585,591,597,597,597,597,597,597,597,597,597,597,597,597,597,597,603,603]"
1779348568176,101,"[580,585,591,597,597,597,597,597,597,597,597,597,597,597,597,597,597,603,603,603]"
1779348567678,100,"[585,591,597,597,597,597,597,597,597,597,597,597,597,597,597,597,603,603,603,610]"
1779348567179,99,"[591,597,597,597,597,597,597,597,597,597,597,597,597,597,597,603,603,603,610,616]"
1779348566680,98,"[597,597,597,597,597,597,597,597,597,597,597,597,597,603,603,603,610,616,616,616]"
1779348566181,98,"[597,597,597,597,597,597,597,597,597,597,597,597,597,603,603,603,610,616,616,616]"
1779348565682,98,"[597,597,597,597,597,597,597,597,597,597,597,597,603,603,603,610,616,616,616,616]"
1779348565184,98,"[597,597,597,597,597,597,597,597,597,597,597,603,603,603,610,616,616,616,616,616]"
1779348564685,98,"[597,597,597,597,597,597,597,597,597,597,603,603,603,610,616,616,616,616,616,616]"
1779348564186,98,"[597,597,597,597,597,597,597,597,597,603,603,603,610,616,616,616,616,616,616,616]"
1779348563687,98,"[597,597,597,597,597,597,597,597,603,603,603,610,616,616,616,616,616,616,616,616]"
1779348563188,98,"[597,597,597,597,597,597,603,603,603,610,616,616,616,616,616,616,616,616,616,616]"
1779348562690,98,"[597,597,597,597,597,597,603,603,603,610,616,616,616,616,616,616,616,616,616,616]"
1779348562191,98,"[597,597,597,597,597,603,603,603,610,616,616,616,616,616,616,616,616,616,616,616]"
1779348561692,98,"[597,597,597,597,603,603,603,610,616,616,616,616,616,616,616,616,616,616,616,610]"
1779348561195,98,"[597,597,597,603,603,603,610,616,616,616,616,616,616,616,616,616,616,616,610,610]"
1779348560695,98,"[597,597,603,603,603,610,616,616,616,616,616,616,616,616,616,616,616,610,610,610]"
1779348560196,98,"[597,603,603,603,610,616,616,616,616,616,616,616,616,616,616,616,610,610,610,603]"
1779348559698,97,"[603,603,603,610,616,616,616,616,616,616,616,616,616,616,616,610,610,610,603,603]"
1779348559199,97,"[603,603,610,616,616,616,616,616,616,616,616,616,616,616,610,610,610,603,603,603]"
1779348558700,97,"[603,610,616,616,616,616,616,616,616,616,616,616,616,610,610,610,603,603,603,603]"
1779348558203,96,"[610,616,616,616,616,616,616,616,616,616,616,616,610,610,610,603,603,603,603,597]"
1779348557703,95,"[616,616,616,616,616,616,616,616,616,616,616,610,610,610,603,603,603,603,597,597]"
1779348557204,95,"[616,616,616,616,616,616,616,616,616,616,610,610,610,603,603,603,603,597,597,597]"
1779348556705,95,"[616,616,616,616,616,616,616,616,616,610,610,610,603,603,603,603,597,597,597,597]"
1779348556208,95,"[616,616,616,616,616,616,616,616,610,610,610,603,603,603,603,597,597,597,597,597]"
1779348556207,95,"[616,616,616,616,616,616,616,610,610,610,603,603,603,603,597,597,597,597,597,597]"
1779348555209,95,"[616,616,616,616,616,616,610,610,610,603,603,603,603,597,597,597,597,597,597,591]"
1779348554710,95,"[616,616,616,616,616,610,610,610,603,603,603,603,597,597,597,597,597,597,591,591]"
1779348554211,95,"[616,616,616,616,610,610,610,603,603,603,603,597,597,597,597,597,597,591,591,591]"
1779348553712,95,"[616,616,616,610,610,610,603,603,603,603,597,597,597,597,597,597,591,591,591,591]"
1779348553214,95,"[616,610,610,610,603,603,603,603,597,597,597,597,597,597,591,591,591,591,591,585]"
1779348552715,95,"[616,610,610,610,603,603,603,603,597,597,597,597,597,597,591,591,591,591,591,585]"
1779348552216,96,"[610,610,610,603,603,603,603,597,597,597,597,597,597,591,591,591,591,591,585,585]"
1779348551717,96,"[610,610,603,603,603,603,597,597,597,597,597,597,591,591,591,591,591,585,585,585]"
1779348551220,96,"[610,603,603,603,603,597,597,597,597,597,597,591,591,591,591,591,585,585,585,585]"
1779348550720,97,"[603,603,603,603,597,597,597,597,597,597,591,591,591,591,591,585,585,585,585,585]"
1779348550221,97,"[603,603,597,597,597,597,597,597,591,591,591,591,591,585,585,585,585,585,585,585]"
1779348549722,97,"[603,603,597,597,597,597,597,597,591,591,591,591,591,585,585,585,585,585,585,585]"
1779348549224,97,"[603,597,597,597,597,597,597,591,591,591,591,591,585,585,585,585,585,585,585,585]"
1779348548725,98,"[597,597,597,597,597,591,591,591,591,591,585,585,585,585,585,585,585,585,591,591]"
1779348548226,98,"[597,597,597,597,591,591,591,591,591,585,585,585,585,585,585,585,585,591,591,591]"
1779348547728,98,"[597,597,597,597,591,591,591,591,591,585,585,585,585,585,585,585,585,591,591,591]"
1779348547228,98,"[597,597,597,591,591,591,591,591,585,585,585,585,585,585,585,585,591,591,591,597]"
1779348546730,98,"[597,597,591,591,591,591,591,585,585,585,585,585,585,585,585,591,591,591,597,603]"
1779348546231,98,"[597,591,591,591,591,591,585,585,585,585,585,585,585,585,591,591,591,597,603,603]"
1779348545732,99,"[591,591,591,591,591,585,585,585,585,585,585,585,585,591,591,591,597,603,603,603]"
1779348545234,99,"[591,591,591,591,585,585,585,585,585,585,585,585,591,591,591,597,603,603,603,610]"
